complaint_id,date,source,region,latitude,longitude,category,subcategory,description,resource_availability
C000204,2024-04-13,dept_infrastructure,Nashik,17.697594,73.147749,Drainage,,Report: Drainage problem reported near area station. citizen notes delays.,0.53
C000205,2025-03-23,dept_infrastructure,Mumbai,17.0414,73.6879,Roads,,Report: Roads problem reported near area market. citizen notes delays.,0.46
C000206,2024-02-16,dept_health,Nagpur,17.194839,73.405471,Sanitation,,Report: Sanitation problem reported near area station. citizen notes delays.,0.24
C000207,2025-07-28,dept_safety,Solapur,17.305509,73.377613,Public Safety,,Report: Public Safety problem reported near area market. citizen notes delays.,0.68
C000208,2025-07-27,dept_safety,Aurangabad,17.6035,73.189276,Fire,,Resident reports issue. Contact: 9166818105. Needs urgent fix.,0.84
C000209,2025-01-19,dept_safety,Nagpur,17.192346,73.037288,Fire,,Report: Fire problem reported near area hospital. citizen notes delays.,0.78
C000210,2024-06-05,dept_health,Mumbai,17.387939,73.832401,Sanitation,,Report: Sanitation problem reported near area station. citizen notes delays.,0.57
C000211,2024-10-04,dept_infrastructure,Amravati,17.017669,73.823662,Drainage,,Report: Drainage problem reported near area hospital. citizen notes delays.,0.67
C000212,2024-04-07,dept_infrastructure,Pune,17.168251,73.341228,Roads,,Report: Roads problem reported near area station. citizen notes delays.,0.64
C000213,2024-10-01,dept_safety,Amravati,17.115126,73.887844,Disaster Management,,Resident reports issue. Contact: 9011450243. Needs urgent fix.,0.71
C000214,2025-04-18,dept_safety,Akola,17.67157,73.033453,Disaster Management,,Report: Disaster Management problem reported near area school. citizen notes delays.,0.62
C000215,2024-02-20,dept_infrastructure,Nagpur,17.272146,73.27416,Roads,,Report: Roads problem reported near area market. citizen notes delays.,0.49
C000216,2024-07-20,dept_infrastructure,Solapur,17.946353,73.011435,Drainage,,Report: Drainage problem reported near area market. citizen notes delays.,0.74
C000217,2024-12-06,dept_health,Kolhapur,17.799876,73.325016,Sanitation,,Report: Sanitation problem reported near area school. citizen notes delays.,0.55
C000218,2025-01-29,dept_safety,Thane,17.923395,73.506225,Disaster Management,,Report: Disaster Management problem reported near area school. citizen notes delays.,0.91
C000219,2025-01-18,dept_safety,Kolhapur,17.05209,73.781393,Fire,,Report: Fire problem reported near area school. citizen notes delays.,0.54
C000220,2024-01-08,dept_health,Solapur,17.935125,73.76459,Healthcare,,Report: Healthcare problem reported near area hospital. citizen notes delays.,0.64
C000221,2024-09-08,dept_safety,Akola,17.928223,73.916096,Public Safety,,Report: Public Safety problem reported near area hospital. citizen notes delays.,0.71
C000222,2025-09-04,dept_safety,Akola,17.752406,73.875029,Public Safety,,Report: Public Safety problem reported near area school. citizen notes delays.,0.46
C000223,2025-09-19,dept_health,Mumbai,17.85667,73.471591,Vector Control,,Report: Vector Control problem reported near area station. citizen notes delays.,0.08
C000224,2025-08-01,dept_safety,Amravati,17.496106,73.480622,Disaster Management,,Report: Disaster Management problem reported near area station. citizen notes delays.,0.28
C000225,2024-05-08,dept_infrastructure,Nashik,17.433037,73.226504,Electricity,,Report: Electricity problem reported near area school. citizen notes delays.,0.97
C000226,2025-02-22,dept_health,Akola,17.09573,73.229832,Vector Control,,Report: Vector Control problem reported near area station. citizen notes delays.,0.67
C000227,2024-07-05,dept_health,Kolhapur,17.07505,73.709448,Sanitation,,Report: Sanitation problem reported near area school. citizen notes delays.,0.41
C000228,2025-05-28,dept_safety,Mumbai,17.806434,73.993266,Fire,,Report: Fire problem reported near area station. citizen notes delays.,0.39
C000229,2024-03-14,dept_safety,Aurangabad,17.697066,73.429044,Disaster Management,,Report: Disaster Management problem reported near area station. citizen notes delays.,0.17
C000230,2025-05-22,dept_infrastructure,Aurangabad,17.701634,73.401125,Roads,,Report: Roads problem reported near area market. citizen notes delays.,0.97
C000231,2024-06-20,dept_safety,Nagpur,17.854782,73.602739,Fire,,Report: Fire problem reported near area hospital. citizen notes delays.,0.46
C000232,2024-02-26,dept_health,Nashik,17.544552,73.449397,Healthcare,,Report: Healthcare problem reported near area school. citizen notes delays.,0.5
C000233,2025-08-28,dept_infrastructure,Aurangabad,17.550787,73.386654,Roads,,Report: Roads problem reported near area school. citizen notes delays.,0.5
C000234,2024-01-23,dept_health,Aurangabad,17.668888,73.191437,Vector Control,,Report: Vector Control problem reported near area market. citizen notes delays.,0.54
C000235,2025-08-04,dept_health,Kolhapur,17.500944,73.633187,Healthcare,,Report: Healthcare problem reported near area station. citizen notes delays.,0.81
C000236,2025-05-02,dept_safety,Amravati,17.822363,73.356677,Public Safety,,Report: Public Safety problem reported near area market. citizen notes delays.,0.35
C000237,2024-09-22,dept_health,Solapur,17.720707,73.086536,Vector Control,,Report: Vector Control problem reported near area school. citizen notes delays.,0.91
C000238,2024-11-04,dept_safety,Solapur,17.134027,73.228883,Fire,,Report: Fire problem reported near area school. citizen notes delays.,0.76
C000239,2024-05-12,dept_health,Kolhapur,17.404423,73.988811,Healthcare,,Report: Healthcare problem reported near area hospital. citizen notes delays.,0.75
C000240,2025-06-14,dept_safety,Kolhapur,17.75201,73.061793,Fire,,Report: Fire problem reported near area market. citizen notes delays.,0.32
C000241,2024-03-07,dept_safety,Akola,17.332115,73.113171,Disaster Management,,Report: Disaster Management problem reported near area school. citizen notes delays.,0.56
C000242,2025-01-26,dept_health,Nashik,17.955513,73.331321,Healthcare,,Report: Healthcare problem reported near area station. citizen notes delays.,0.69
C000243,2025-01-27,dept_safety,Aurangabad,17.746377,73.394213,Public Safety,,Report: Public Safety problem reported near area school. citizen notes delays.,0.54
C000244,2024-07-05,dept_infrastructure,Akola,17.821945,73.825117,Roads,,Report: Roads problem reported near area market. citizen notes delays.,0.09
C000245,2025-02-28,dept_safety,Kolhapur,17.244313,73.418863,Public Safety,,Report: Public Safety problem reported near area market. citizen notes delays.,0.84
C000246,2024-11-06,dept_safety,Thane,17.24739,73.623297,Public Safety,,Report: Public Safety problem reported near area school. citizen notes delays.,0.66
C000247,2025-01-24,dept_safety,Solapur,17.363095,73.684579,Public Safety,,Report: Public Safety problem reported near area hospital. citizen notes delays.,0.97
C000248,2024-09-24,dept_infrastructure,Amravati,17.628594,73.621358,Electricity,,Report: Electricity problem reported near area station. citizen notes delays.,0.41
C000249,2024-11-29,dept_health,Aurangabad,17.452194,73.46044,Vector Control,,Report: Vector Control problem reported near area market. citizen notes delays.,0.3
C000250,2024-12-16,dept_infrastructure,Amravati,17.832341,73.806191,Electricity,,Resident reports issue. Contact: 9051024032. Needs urgent fix.,0.08
C000251,2024-04-15,dept_infrastructure,Nashik,17.519864,73.662434,Roads,,Report: Roads problem reported near area school. citizen notes delays.,0.69
C000252,2024-03-15,dept_health,Solapur,17.465247,73.963492,Sanitation,,Resident reports issue. Contact: 9850160861. Needs urgent fix.,0.19
C000253,2025-09-25,dept_health,Amravati,17.114554,73.375965,Healthcare,,Report: Healthcare problem reported near area hospital. citizen notes delays.,0.36
C000254,2025-08-06,dept_infrastructure,Aurangabad,17.702571,73.070747,Roads,,Report: Roads problem reported near area market. citizen notes delays.,0.41
C000255,2024-10-11,dept_infrastructure,Aurangabad,17.483752,73.392337,Electricity,,Report: Electricity problem reported near area school. citizen notes delays.,0.33
C000256,2024-06-08,dept_infrastructure,Akola,17.336839,73.513019,Drainage,,Report: Drainage problem reported near area market. citizen notes delays.,0.53
C000257,2024-10-04,dept_safety,Kolhapur,17.036256,73.512691,Fire,,Report: Fire problem reported near area market. citizen notes delays.,0.75
C000258,2024-06-16,dept_health,Nagpur,17.712602,73.942572,Sanitation,,Report: Sanitation problem reported near area station. citizen notes delays.,0.12
C000259,2024-02-27,dept_health,Pune,17.357796,73.811872,Vector Control,,Report: Vector Control problem reported near area hospital. citizen notes delays.,0.08
C000260,2024-03-05,dept_health,Amravati,17.525668,73.844087,Vector Control,,Report: Vector Control problem reported near area station. citizen notes delays.,0.31
C000261,2025-03-04,dept_health,Nagpur,17.844266,73.998486,Vector Control,,Resident reports issue. Contact: 9527303751. Needs urgent fix.,0.38
C000262,2024-12-09,dept_infrastructure,Nagpur,17.24599,73.096281,Electricity,,Report: Electricity problem reported near area hospital. citizen notes delays.,0.6
C000263,2025-07-09,dept_safety,Kolhapur,17.908828,73.592998,Public Safety,,Report: Public Safety problem reported near area station. citizen notes delays.,0.53
C000264,2025-09-23,dept_infrastructure,Amravati,17.263186,73.976238,Roads,,Report: Roads problem reported near area hospital. citizen notes delays.,0.03
C000265,2024-09-09,dept_safety,Mumbai,17.506114,73.487513,Disaster Management,,Report: Disaster Management problem reported near area hospital. citizen notes delays.,0.99
C000266,2025-02-11,dept_health,Amravati,17.581582,73.691972,Healthcare,,Report: Healthcare problem reported near area school. citizen notes delays.,0.15
C000267,2025-03-02,dept_health,Akola,17.568204,73.394097,Healthcare,,Report: Healthcare problem reported near area market. citizen notes delays.,0.08
C000268,2024-09-08,dept_infrastructure,Kolhapur,17.684549,73.212995,Roads,,Report: Roads problem reported near area station. citizen notes delays.,0.91
C000269,2024-05-09,dept_safety,Aurangabad,17.940691,73.266341,Disaster Management,,Report: Disaster Management problem reported near area market. citizen notes delays.,0.84
C000270,2024-11-25,dept_infrastructure,Solapur,17.093655,73.085309,Drainage,,Report: Drainage problem reported near area market. citizen notes delays.,0.82
C000271,2025-08-27,dept_infrastructure,Aurangabad,17.828851,73.399784,Electricity,,Report: Electricity problem reported near area station. citizen notes delays.,0.59
C000272,2024-04-26,dept_infrastructure,Pune,17.592832,73.068401,Electricity,,Report: Electricity problem reported near area hospital. citizen notes delays.,0.26
C000273,2025-09-17,dept_safety,Amravati,17.391298,73.356872,Disaster Management,,Resident reports issue. Contact: 9208049891. Needs urgent fix.,0.3
C000274,2025-05-26,dept_safety,Nashik,17.022816,73.808428,Disaster Management,,Report: Disaster Management problem reported near area market. citizen notes delays.,0.65
C000275,2024-08-04,dept_infrastructure,Kolhapur,17.626627,73.390378,Water Supply,,Report: Water Supply problem reported near area hospital. citizen notes delays.,0.76
C000276,2024-05-23,dept_infrastructure,Nashik,17.812304,73.425545,Drainage,,Report: Drainage problem reported near area station. citizen notes delays.,0.89
C000277,2025-07-27,dept_infrastructure,Mumbai,17.179372,73.40341,Drainage,,Report: Drainage problem reported near area school. citizen notes delays.,0.77
C000278,2025-09-11,dept_safety,Pune,17.771413,73.332172,Public Safety,,Report: Public Safety problem reported near area hospital. citizen notes delays.,0.54
C000279,2024-03-26,dept_safety,Solapur,17.219783,73.871304,Fire,,Report: Fire problem reported near area school. citizen notes delays.,0.83
C000280,2025-02-17,dept_infrastructure,Solapur,17.766945,73.413387,Electricity,,Report: Electricity problem reported near area school. citizen notes delays.,0.98
C000281,2024-04-26,dept_infrastructure,Nashik,17.122711,73.437479,Electricity,,Report: Electricity problem reported near area station. citizen notes delays.,0.74
C000282,2024-09-03,dept_infrastructure,Thane,17.846858,73.02596,Electricity,,Resident reports issue. Contact: 9195822191. Needs urgent fix.,0.55
C000283,2024-04-23,dept_infrastructure,Amravati,17.919249,73.257838,Drainage,,Report: Drainage problem reported near area market. citizen notes delays.,0.1
C000284,2024-03-08,dept_health,Akola,17.28022,73.197385,Vector Control,,Report: Vector Control problem reported near area school. citizen notes delays.,0.26
C000285,2024-11-15,dept_infrastructure,Solapur,17.034673,73.460304,Roads,,Report: Roads problem reported near area school. citizen notes delays.,0.04
C000286,2025-04-28,dept_safety,Pune,17.799186,73.089861,Disaster Management,,Report: Disaster Management problem reported near area market. citizen notes delays.,0.56
C000287,2024-06-13,dept_health,Kolhapur,17.533286,73.475056,Vector Control,,Report: Vector Control problem reported near area school. citizen notes delays.,0.32
C000288,2024-11-06,dept_infrastructure,Kolhapur,17.284204,73.364478,Water Supply,,Report: Water Supply problem reported near area market. citizen notes delays.,0.9
